,rpm,wat
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,73.0
128,0.0,73.0
129,0.0,73.0
130,0.0,73.0
131,0.0,73.0
132,0.0,73.0
133,0.0,73.0
134,0.0,73.0
135,0.0,73.0
136,0.0,73.0
137,0.0,73.0
138,0.0,73.0
139,0.0,73.0
140,0.0,73.0
141,0.0,73.0
142,0.0,73.0
143,0.0,73.0
144,0.0,73.0
145,0.0,73.0
146,0.0,73.0
147,0.0,73.0
148,0.0,73.0
149,0.0,73.0
150,0.0,73.0
151,0.0,73.0
152,0.0,73.0
153,0.0,73.0
154,0.0,73.0
155,0.0,73.0
156,0.0,73.0
157,0.0,73.0
158,0.0,73.0
159,0.0,73.0
160,0.0,73.0
161,0.0,73.0
162,57.0,324.0
163,57.0,324.0
164,57.0,324.0
165,57.0,324.0
166,57.0,324.0
167,57.0,324.0
168,57.0,324.0
169,57.0,324.0
170,57.0,324.0
171,57.0,324.0
172,57.0,324.0
173,57.0,324.0
174,57.0,324.0
175,57.0,324.0
176,57.0,324.0
177,57.0,324.0
178,57.0,324.0
179,57.0,324.0
180,57.0,324.0
181,57.0,324.0
182,57.0,324.0
183,57.0,324.0
184,57.0,324.0
185,57.0,324.0
186,57.0,324.0
187,57.0,324.0
188,57.0,324.0
189,57.0,324.0
190,57.0,324.0
191,80.0,563.0
192,80.0,563.0
193,80.0,563.0
194,80.0,563.0
195,80.0,563.0
196,80.0,563.0
197,80.0,563.0
198,80.0,563.0
199,80.0,563.0
200,80.0,563.0
201,80.0,563.0
202,80.0,563.0
203,80.0,563.0
204,80.0,563.0
205,80.0,563.0
206,80.0,563.0
207,80.0,563.0
208,80.0,563.0
209,80.0,563.0
210,80.0,563.0
211,80.0,563.0
212,80.0,563.0
213,80.0,563.0
214,80.0,563.0
215,80.0,563.0
216,80.0,563.0
217,80.0,563.0
218,80.0,563.0
219,80.0,563.0
220,92.0,723.0
221,92.0,723.0
222,92.0,723.0
223,92.0,723.0
224,92.0,723.0
225,92.0,723.0
226,92.0,723.0
227,92.0,723.0
228,92.0,723.0
229,92.0,723.0
230,92.0,723.0
231,92.0,723.0
232,92.0,723.0
233,92.0,723.0
234,92.0,723.0
235,92.0,723.0
236,92.0,723.0
237,92.0,723.0
238,92.0,723.0
239,92.0,723.0
240,92.0,723.0
241,92.0,723.0
242,92.0,723.0
243,92.0,723.0
244,92.0,723.0
245,92.0,723.0
246,92.0,723.0
247,92.0,723.0
248,92.0,723.0
249,0,0
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
255,0,0
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,102.0,900.0
278,102.0,900.0
279,102.0,900.0
280,102.0,900.0
281,102.0,900.0
282,102.0,900.0
283,102.0,900.0
284,102.0,900.0
285,102.0,900.0
286,102.0,900.0
287,102.0,900.0
288,102.0,900.0
289,102.0,900.0
290,102.0,900.0
291,102.0,900.0
292,102.0,900.0
293,102.0,900.0
294,102.0,900.0
295,102.0,900.0
296,102.0,900.0
297,102.0,900.0
298,102.0,900.0
299,102.0,900.0
300,102.0,900.0
301,102.0,900.0
302,102.0,900.0
303,102.0,900.0
304,102.0,900.0
305,102.0,900.0
306,102.0,900.0
307,102.0,900.0
308,102.0,900.0
309,102.0,900.0
310,102.0,900.0
311,102.0,900.0
312,108.0,892.0
313,108.0,892.0
314,108.0,892.0
315,108.0,892.0
316,108.0,892.0
317,108.0,892.0
318,108.0,892.0
319,108.0,892.0
320,108.0,892.0
321,108.0,892.0
322,108.0,892.0
323,108.0,892.0
324,108.0,892.0
325,108.0,892.0
326,108.0,892.0
327,108.0,892.0
328,108.0,892.0
329,108.0,892.0
330,108.0,892.0
331,108.0,892.0
332,108.0,892.0
333,108.0,892.0
334,108.0,892.0
335,108.0,892.0
336,108.0,892.0
337,108.0,892.0
338,108.0,892.0
339,108.0,892.0
340,108.0,892.0
341,111.0,950.0
342,111.0,950.0
343,111.0,950.0
344,111.0,950.0
345,111.0,950.0
346,111.0,950.0
347,111.0,950.0
348,111.0,950.0
349,111.0,950.0
350,111.0,950.0
351,111.0,950.0
352,111.0,950.0
353,111.0,950.0
354,111.0,950.0
355,111.0,950.0
356,111.0,950.0
357,111.0,950.0
358,111.0,950.0
359,111.0,950.0
360,111.0,950.0
361,111.0,950.0
362,111.0,950.0
363,111.0,950.0
364,111.0,950.0
365,111.0,950.0
366,111.0,950.0
367,111.0,950.0
368,111.0,950.0
369,111.0,950.0
370,109.0,922.0
371,109.0,922.0
372,109.0,922.0
373,109.0,922.0
374,109.0,922.0
375,109.0,922.0
376,109.0,922.0
377,109.0,922.0
378,109.0,922.0
379,109.0,922.0
380,109.0,922.0
381,109.0,922.0
382,109.0,922.0
383,109.0,922.0
384,109.0,922.0
385,109.0,922.0
386,109.0,922.0
387,109.0,922.0
388,109.0,922.0
389,109.0,922.0
390,109.0,922.0
391,109.0,922.0
392,109.0,922.0
393,109.0,922.0
394,109.0,922.0
395,109.0,922.0
396,109.0,922.0
397,109.0,922.0
398,109.0,922.0
399,110.0,838.0
400,110.0,838.0
401,110.0,838.0
402,110.0,838.0
403,110.0,838.0
404,110.0,838.0
405,110.0,838.0
406,110.0,838.0
407,110.0,838.0
408,110.0,838.0
409,110.0,838.0
410,110.0,838.0
411,110.0,838.0
412,110.0,838.0
413,110.0,838.0
414,110.0,838.0
415,110.0,838.0
416,110.0,838.0
417,110.0,838.0
418,110.0,838.0
419,110.0,838.0
420,110.0,838.0
421,110.0,838.0
422,110.0,838.0
423,110.0,838.0
424,110.0,838.0
425,110.0,838.0
426,110.0,838.0
427,111.0,852.0
428,111.0,852.0
429,111.0,852.0
430,111.0,852.0
431,111.0,852.0
432,111.0,852.0
433,111.0,852.0
434,111.0,852.0
435,111.0,852.0
436,111.0,852.0
437,111.0,852.0
